"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 15:00","2025","05","14","15:00","","17.7","","12.2","","70","","0.0","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 16:00","2025","05","14","16:00","","19.3","","12.5","","65","","0.0","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 17:00","2025","05","14","17:00","","19.7","","12.6","","64","","0.0","","","","","","","","99.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 18:00","2025","05","14","18:00","","18.4","","12.3","","67","","0.0","","","","","","","","99.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 19:00","2025","05","14","19:00","","17.4","","12.5","","73","","0.0","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 20:00","2025","05","14","20:00","","16.4","","12.1","","76","","0.0","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 21:00","2025","05","14","21:00","","15.8","","12.1","","79","","0.0","","","","","","","","99.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 22:00","2025","05","14","22:00","","15.4","","12.2","","81","","0.0","","","","","","","","99.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-14 23:00","2025","05","14","23:00","","15.7","","12.6","","82","","0.0","","","","","","","","99.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 00:00","2025","05","15","00:00","","15.8","","12.7","","82","","0.0","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 01:00","2025","05","15","01:00","","15.7","","12.7","","82","","0.0","","","","","","","","99.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 02:00","2025","05","15","02:00","","15.2","","12.5","","83","","0.0","","","","","","","","99.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 03:00","2025","05","15","03:00","","14.8","","12.4","","86","","0.0","","","","","","","","99.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 04:00","2025","05","15","04:00","","14.5","","12.4","","88","","0.0","","","","","","","","99.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 05:00","2025","05","15","05:00","","14.1","","12.2","","88","","0.0","","","","","","","","99.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 06:00","2025","05","15","06:00","","14.5","","12.5","","88","","0.0","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 07:00","2025","05","15","07:00","","15.8","","12.9","","83","","0.0","","","","","","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 08:00","2025","05","15","08:00","","17.2","","13.6","","79","","0.0","","","","","","","","99.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 09:00","2025","05","15","09:00","","17.8","","13.0","","73","","0.0","","","","","","","","99.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 10:00","2025","05","15","10:00","","19.9","","14.1","","69","","0.0","","","","","","","","99.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 11:00","2025","05","15","11:00","","17.7","","13.3","","76","","0.0","","","","","","","","99.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 12:00","2025","05","15","12:00","","19.4","","14.2","","72","","0.0","","","","","","","","99.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 13:00","2025","05","15","13:00","","21.0","","15.2","","69","","0.0","","","","","","","","99.62","","25","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 14:00","2025","05","15","14:00","","21.7","","14.9","","65","","0.0","","","","","","","","99.56","","26","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 15:00","2025","05","15","15:00","","22.9","","15.0","","61","","0.0","","","","","","","","99.50","","27","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 16:00","2025","05","15","16:00","","21.5","","14.1","","63","","0.0","","","","","","","","99.48","","25","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 17:00","2025","05","15","17:00","","19.3","","13.1","","67","","0.0","","","","","","","","99.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 18:00","2025","05","15","18:00","","19.2","","12.3","","64","","0.0","","","","","","","","99.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 19:00","2025","05","15","19:00","","17.9","","12.3","","70","","0.0","","","","","","","","99.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 20:00","2025","05","15","20:00","","17.2","","11.9","","71","","0.0","","","","","","","","99.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 21:00","2025","05","15","21:00","","16.9","","11.7","","71","","0.0","","","","","","","","99.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 22:00","2025","05","15","22:00","","16.8","","11.3","","70","","0.0","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-15 23:00","2025","05","15","23:00","","16.1","","11.4","","74","","0.0","","","","","","","","99.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 00:00","2025","05","16","00:00","","16.3","","12.1","","76","","0.0","","","","","","","","99.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 01:00","2025","05","16","01:00","","16.2","","12.3","","78","","0.0","","","","","","","","99.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 02:00","2025","05","16","02:00","","15.7","","12.5","","82","","0.0","","","","","","","","99.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 03:00","2025","05","16","03:00","","15.2","","12.7","","85","","0.0","","","","","","","","98.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 04:00","2025","05","16","04:00","","15.6","","13.2","","85","","0.0","","","","","","","","99.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 05:00","2025","05","16","05:00","","15.5","","14.4","","93","","9.0","","","","","","","","98.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 06:00","2025","05","16","06:00","","16.1","","14.9","","93","","0.4","","","","","","","","98.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 07:00","2025","05","16","07:00","","15.2","","14.1","","93","","0.0","","","","","","","","98.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 08:00","2025","05","16","08:00","","15.5","","14.0","","90","","0.0","","","","","","","","99.11","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 09:00","2025","05","16","09:00","","17.8","","14.7","","82","","0.0","","","","","","","","99.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 10:00","2025","05","16","10:00","","19.7","","15.2","","75","","0.0","","","","","","","","99.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 11:00","2025","05","16","11:00","","20.8","","15.8","","73","","0.0","","","","","","","","99.04","","25","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 12:00","2025","05","16","12:00","","21.3","","14.6","","65","","0.0","","","","","","","","99.03","","25","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 13:00","2025","05","16","13:00","","23.5","","15.7","","62","","0.0","","","","","","","","99.01","","28","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 14:00","2025","05","16","14:00","","25.0","","14.9","","54","","0.0","","","","","","","","98.98","","29","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 15:00","2025","05","16","15:00","","26.4","","11.6","","40","","0.0","","","","","","","","98.93","","28","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 16:00","2025","05","16","16:00","","27.3","","11.2","","37","","0.0","","","","","","","","98.91","","29","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 17:00","2025","05","16","17:00","","27.5","","7.0","","27","","0.0","","","","","","","","98.86","","28","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 18:00","2025","05","16","18:00","","26.5","","7.7","","30","","0.0","","","","","","","","98.83","","27","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 19:00","2025","05","16","19:00","","24.6","","8.1","","35","","0.0","","","","","","","","98.77","","25","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 20:00","2025","05","16","20:00","","21.5","","7.9","","41","","0.0","","","","","","","","98.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 21:00","2025","05","16","21:00","","19.7","","7.4","","45","","0.0","","","","","","","","98.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 22:00","2025","05","16","22:00","","19.1","","10.2","","56","","0.0","","","","","","","","98.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-16 23:00","2025","05","16","23:00","","18.9","","12.6","","67","","0.0","","","","","","","","98.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 00:00","2025","05","17","00:00","","18.8","","10.6","","59","","0.0","","","","","","","","98.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 01:00","2025","05","17","01:00","","17.9","","9.6","","58","","0.3","","","","","","","","98.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 02:00","2025","05","17","02:00","","17.6","","11.7","","69","","0.1","","","","","","","","98.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 03:00","2025","05","17","03:00","","17.5","","11.6","","68","","0.0","","","","","","","","98.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 04:00","2025","05","17","04:00","","16.5","","12.1","","76","","0.0","","","","","","","","98.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 05:00","2025","05","17","05:00","","16.3","","12.3","","77","","0.0","","","","","","","","98.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 06:00","2025","05","17","06:00","","16.5","","12.6","","78","","0.0","","","","","","","","98.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 07:00","2025","05","17","07:00","","16.8","","12.6","","76","","0.0","","","","","","","","98.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 08:00","2025","05","17","08:00","","18.4","","12.7","","69","","0.0","","","","","","","","98.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 09:00","2025","05","17","09:00","","18.7","","12.9","","69","","0.0","","","","","","","","98.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 10:00","2025","05","17","10:00","","19.7","","13.3","","66","","0.0","","","","","","","","98.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 11:00","2025","05","17","11:00","","18.5","","12.9","","70","","0.0","","","","","","","","98.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 12:00","2025","05","17","12:00","","19.1","","13.4","","70","","0.0","","","","","","","","98.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 13:00","2025","05","17","13:00","","17.5","","10.4","","63","","1.5","","","","","","","","98.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 14:00","2025","05","17","14:00","","17.9","","8.2","","53","","0.0","","","","","","","","98.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 15:00","2025","05","17","15:00","","17.5","","8.4","","55","","0.0","","","","","","","","98.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 16:00","2025","05","17","16:00","","16.6","","7.8","","56","","0.0","","","","","","","","98.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 17:00","2025","05","17","17:00","","16.7","","7.3","","54","","0.0","","","","","","","","98.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 18:00","2025","05","17","18:00","","16.4","","7.7","","57","","0.0","","","","","","","","98.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 19:00","2025","05","17","19:00","","15.6","","7.8","","60","","0.0","","","","","","","","98.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 20:00","2025","05","17","20:00","","14.9","","8.6","","66","","0.0","","","","","","","","98.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 21:00","2025","05","17","21:00","","14.8","","8.8","","67","","0.0","","","","","","","","98.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 22:00","2025","05","17","22:00","","14.3","","9.5","","73","","0.0","","","","","","","","98.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-17 23:00","2025","05","17","23:00","","14.1","","10.1","","77","","0.0","","","","","","","","98.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 00:00","2025","05","18","00:00","","14.0","","10.2","","78","","0.0","","","","","","","","98.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 01:00","2025","05","18","01:00","","13.7","","10.3","","80","","0.0","","","","","","","","98.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 02:00","2025","05","18","02:00","","14.0","","10.2","","78","","0.0","","","","","","","","98.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 03:00","2025","05","18","03:00","","14.2","","9.9","","75","","0.0","","","","","","","","98.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 04:00","2025","05","18","04:00","","14.2","","9.8","","75","","0.0","","","","","","","","98.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 05:00","2025","05","18","05:00","","14.2","","9.6","","74","","0.0","","","","","","","","98.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 06:00","2025","05","18","06:00","","14.0","","9.6","","75","","0.0","","","","","","","","98.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 07:00","2025","05","18","07:00","","14.3","","9.4","","72","","0.0","","","","","","","","98.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 08:00","2025","05","18","08:00","","14.0","","9.1","","72","","0.0","","","","","","","","99.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 09:00","2025","05","18","09:00","","14.1","","8.9","","71","","0.0","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 10:00","2025","05","18","10:00","","14.0","","9.1","","72","","0.0","","","","","","","","99.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 11:00","2025","05","18","11:00","","15.2","","8.4","","64","","0.0","","","","","","","","99.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 12:00","2025","05","18","12:00","","16.1","","8.1","","59","","0.0","","","","","","","","99.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 13:00","2025","05","18","13:00","","15.9","","7.5","","58","","0.0","","","","","","","","99.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 14:00","2025","05","18","14:00","","15.9","","7.7","","58","","0.0","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 15:00","2025","05","18","15:00","","16.4","","7.2","","54","","0.0","","","","","","","","99.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 16:00","2025","05","18","16:00","","13.9","","6.3","","60","","0.0","","","","","","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 17:00","2025","05","18","17:00","","12.4","","4.9","","60","","0.0","","","","","","","","99.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 18:00","2025","05","18","18:00","","11.7","","4.2","","60","","0.0","","","","","","","","99.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 19:00","2025","05","18","19:00","","10.7","","3.7","","62","","0.0","","","","","","","","99.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 20:00","2025","05","18","20:00","","10.7","","4.2","","64","","0.0","","","","","","","","99.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 21:00","2025","05","18","21:00","","10.9","","3.7","","61","","0.0","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 22:00","2025","05","18","22:00","","11.0","","3.7","","61","","0.0","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-18 23:00","2025","05","18","23:00","","11.0","","3.9","","61","","0.0","","","","","","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 00:00","2025","05","19","00:00","","10.9","","3.5","","60","","0.0","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 01:00","2025","05","19","01:00","","10.7","","3.8","","62","","0.0","","","","","","","","99.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 02:00","2025","05","19","02:00","","10.5","","3.9","","63","","0.0","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 03:00","2025","05","19","03:00","","10.4","","3.7","","63","","0.0","","","","","","","","100.00","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 04:00","2025","05","19","04:00","","10.3","","3.7","","64","","0.0","","","","","","","","100.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 05:00","2025","05","19","05:00","","9.8","","4.7","","70","","0.1","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 06:00","2025","05","19","06:00","","9.5","","4.4","","71","","0.2","","","","","","","","100.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 07:00","2025","05","19","07:00","","10.0","","4.0","","66","","0.0","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 08:00","2025","05","19","08:00","","9.5","","2.4","","61","","0.0","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 09:00","2025","05","19","09:00","","10.4","","3.0","","60","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 10:00","2025","05","19","10:00","","11.2","","2.7","","56","","0.0","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 11:00","2025","05","19","11:00","","12.5","","3.3","","54","","0.0","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 12:00","2025","05","19","12:00","","14.0","","2.8","","47","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 13:00","2025","05","19","13:00","","14.7","","2.3","","43","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 14:00","2025","05","19","14:00","","14.9","","2.2","","42","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 15:00","2025","05","19","15:00","","14.3","","1.7","","42","","0.0","","","","","","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 16:00","2025","05","19","16:00","","14.9","","1.7","","41","","0.0","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 17:00","2025","05","19","17:00","","13.4","","1.6","","45","","0.0","","","","","","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 18:00","2025","05","19","18:00","","12.7","","1.1","","45","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 19:00","2025","05","19","19:00","","11.5","","0.3","","46","","0.0","","","","","","","","100.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 20:00","2025","05","19","20:00","","10.2","","0.1","","50","","0.0","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 21:00","2025","05","19","21:00","","9.1","","-0.7","","50","","0.0","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 22:00","2025","05","19","22:00","","8.8","","-0.2","","53","","0.0","","","","","","","","100.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-19 23:00","2025","05","19","23:00","","8.6","","0.3","","56","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 00:00","2025","05","20","00:00","","7.9","","0.6","","60","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 01:00","2025","05","20","01:00","","7.5","","-0.4","","58","","0.0","","","","","","","","100.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 02:00","2025","05","20","02:00","","6.6","","-0.6","","60","","0.0","","","","","","","","100.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 03:00","2025","05","20","03:00","","6.3","","-0.8","","60","","0.0","","","","","","","","100.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 04:00","2025","05","20","04:00","","5.5","","-0.6","","65","","0.0","","","","","","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 05:00","2025","05","20","05:00","","5.6","","-0.6","","64","","0.0","","","","","","","","100.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 06:00","2025","05","20","06:00","","6.1","","-0.8","","61","","0.0","","","","","","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 07:00","2025","05","20","07:00","","7.7","","-0.8","","55","","0.0","","","","","","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 08:00","2025","05","20","08:00","","9.5","","-0.8","","49","","0.0","","","","","","","","100.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 09:00","2025","05","20","09:00","","10.8","","-0.2","","46","","0.0","","","","","","","","100.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 10:00","2025","05","20","10:00","","11.8","","0.1","","44","","0.0","","","","","","","","100.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 11:00","2025","05","20","11:00","","12.2","","2.0","","50","","0.0","","","","","","","","100.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 12:00","2025","05","20","12:00","","12.5","","2.3","","50","","0.0","","","","","","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 13:00","2025","05","20","13:00","","12.1","","-0.6","","41","","0.0","","","","","","","","100.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 14:00","2025","05","20","14:00","","13.0","","0.7","","43","","0.0","","","","","","","","100.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 15:00","2025","05","20","15:00","","12.9","","1.8","","47","","0.0","","","","","","","","100.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 16:00","2025","05","20","16:00","","12.1","","0.1","","44","","0.0","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 17:00","2025","05","20","17:00","","12.4","","0.9","","45","","0.0","","","","","","","","100.25","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 18:00","2025","05","20","18:00","","12.0","","1.5","","48","","0.0","","","","","","","","100.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 19:00","2025","05","20","19:00","","11.1","","1.6","","52","","0.0","","","","","","","","100.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 20:00","2025","05","20","20:00","","9.5","","2.1","","60","","0.0","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 21:00","2025","05","20","21:00","","10.1","","2.6","","60","","0.0","","","","","","","","100.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 22:00","2025","05","20","22:00","","9.9","","3.0","","62","","0.0","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-20 23:00","2025","05","20","23:00","","9.2","","2.7","","64","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 00:00","2025","05","21","00:00","","9.1","","2.4","","63","","0.0","","","","","","","","100.16","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 01:00","2025","05","21","01:00","","9.4","","3.0","","64","","0.0","","","","","","","","100.07","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 02:00","2025","05","21","02:00","","9.6","","3.3","","65","","0.0","","","","","","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 03:00","2025","05","21","03:00","","9.8","","4.4","","69","","0.0","","","","","","","","99.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 04:00","2025","05","21","04:00","","9.6","","5.2","","74","","0.0","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 05:00","2025","05","21","05:00","","9.6","","5.3","","75","","0.0","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 06:00","2025","05","21","06:00","","10.0","","5.5","","73","","0.0","","","","","","","","99.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 07:00","2025","05","21","07:00","","10.1","","5.8","","75","","0.0","","","","","","","","99.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 08:00","2025","05","21","08:00","","10.0","","6.0","","76","","0.0","","","","","","","","99.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 09:00","2025","05","21","09:00","","9.3","","5.6","","78","","0.0","","","","","","","","99.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 10:00","2025","05","21","10:00","","9.7","","6.3","","79","","0.0","","","","","","","","99.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2025-05-21 11:00","2025","05","21","11:00","","9.6","","6.1","","79","","0.0","","","","","","","","99.55","","","","","","NA"
